file,category,distance,block,trial,response,confidence,responseTime,reactionTime,correct
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art923.jpg,NonAnimall,CloseBody,3,96,NonAnimall,5,1.16298470000015,1.27799340000001,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130060.jpg,Animall,MediumBody,3,97,Animall,5,0.618445500000007,0.733487699999841,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N112079.jpg,Animall,CloseBody,3,98,Animall,5,0.615858399999979,0.730915399999958,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N707064.jpg,Animall,Head,3,99,Animall,5,1.05190040000002,0.784582700000101,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_int46.jpg,NonAnimall,CloseBody,3,100,NonAnimall,5,1.0118058999999,1.12706580000008,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N104022.jpg,Animall,FarBody,3,101,Animall,5,0.824264500000027,0.939370599999847,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1171.jpg,NonAnimall,CloseBody,3,102,NonAnimall,5,0.727229400000169,0.842262299999902,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N105005.jpg,Animall,FarBody,3,103,Animall,5,0.701109899999892,0.817771499999935,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn39.jpg,NonAnimall,Head,3,104,Animall,5,0.701527299999952,0.81772090000004,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A804076.jpg,NonAnimall,FarBody,3,105,NonAnimall,5,0.742616399999861,0.857797799999844,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N136020.jpg,Animall,MediumBody,3,106,Animall,5,0.708555400000023,0.823541499999919,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art246.jpg,NonAnimall,FarBody,3,107,NonAnimall,3,0.79445469999996,0.9096262999999,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N107065.jpg,Animall,FarBody,3,108,Animall,5,0.968223800000032,1.08444910000003,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N42019.jpg,Animall,CloseBody,3,109,Animall,5,0.811096600000155,0.926064900000029,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_hous47.jpg,NonAnimall,MediumBody,3,110,NonAnimall,5,0.695494000000053,0.810512099999869,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N825030.jpg,Animall,Head,3,111,Animall,5,0.644891299999927,0.759875199999897,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_archi327.jpg,NonAnimall,MediumBody,3,112,Animall,2,1.42640810000012,1.54130420000001,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art623.jpg,NonAnimall,CloseBody,3,113,NonAnimall,4,0.857595400000037,0.972687899999983,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_obj230.jpg,NonAnimall,FarBody,3,114,NonAnimall,5,0.919695400000137,1.0346990999999,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art1535.jpg,NonAnimall,FarBody,3,115,NonAnimall,3,0.979598499999838,1.09459719999995,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj95.jpg,NonAnimall,Head,3,116,Animall,3,1.25364760000002,1.36862680000013,0
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N160037.jpg,Animall,CloseBody,3,117,Animall,5,2.07838100000004,1.1105,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N427068.jpg,Animall,Head,3,118,Animall,5,0.888200000000097,1.00310500000001,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N659022.jpg,Animall,Head,3,119,Animall,5,0.745652599999858,0.860557299999982,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj81.jpg,NonAnimall,Head,3,120,Animall,5,0.696927500000129,0.811904499999855,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_urb447.jpg,NonAnimall,MediumBody,4,1,NonAnimall,5,1.06792440000004,1.17965229999982,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N289096.jpg,Animall,MediumBody,4,2,Animall,5,0.94102410000005,1.05390319999992,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N42067.jpg,Animall,CloseBody,4,3,Animall,5,1.12326779999989,1.23612250000019,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_urb342.jpg,NonAnimall,FarBody,4,4,NonAnimall,5,0.932775600000014,1.04536880000001,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_TV646.jpg,Animall,Head,4,5,Animall,5,0.676086700000042,0.791070600000012,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N471000.jpg,Animall,Head,4,6,Animall,5,0.667421200000035,0.782373099999859,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N134010.jpg,Animall,CloseBody,4,7,Animall,5,0.667925100000048,0.784326500000134,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N77078.jpg,Animall,CloseBody,4,8,Animall,5,0.601641799999925,0.717686599999979,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N70015.jpg,Animall,CloseBody,4,9,Animall,5,0.665844900000138,0.78106270000012,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N828097.jpg,Animall,CloseBody,4,10,Animall,5,0.730702600000086,0.845764000000145,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_osun36.jpg,NonAnimall,FarBody,4,11,NonAnimall,4,0.881068400000004,0.995976299999938,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N160016.jpg,Animall,Head,4,12,Animall,5,0.665652500000078,0.780570300000136,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N109045.jpg,Animall,CloseBody,4,13,Animall,5,0.677352100000007,0.792328199999929,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art509.jpg,NonAnimall,MediumBody,4,14,NonAnimall,5,0.8183211999999,0.934464700000035,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_urb562.jpg,NonAnimall,MediumBody,4,15,NonAnimall,3,0.847494300000108,0.962508099999923,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_int453.jpg,NonAnimall,Head,4,16,Animall,5,0.773321299999907,0.888179199999968,0
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N160088.jpg,Animall,CloseBody,4,17,Animall,5,0.59118310000008,0.706242800000155,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_ani51.jpg,Animall,CloseBody,4,18,Animall,5,0.560441699999956,0.675382499999841,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N134098.jpg,Animall,CloseBody,4,19,Animall,5,0.562870700000076,0.677887900000087,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_int753.jpg,NonAnimall,CloseBody,4,20,NonAnimall,4,1.17002899999989,1.28510810000012,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N43082.jpg,Animall,CloseBody,4,21,Animall,5,0.464478500000041,0.579434100000071,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N43061.jpg,Animall,FarBody,4,22,Animall,5,0.851045500000055,0.965935099999797,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N209044.jpg,Animall,CloseBody,4,23,Animall,5,0.665404200000012,0.78042030000006,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1288.jpg,NonAnimall,CloseBody,4,24,Animall,5,0.762487900000224,0.877522799999952,0
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N168089.jpg,Animall,CloseBody,4,25,Animall,5,0.694376799999873,0.809405799999922,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj418.jpg,NonAnimall,Head,4,26,NonAnimall,3,1.0057448,1.12097130000006,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N106014.jpg,Animall,CloseBody,4,27,Animall,5,0.651021700000001,0.766227799999797,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj71.jpg,NonAnimall,Head,4,28,Animall,5,0.86224859999993,0.977407200000016,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj414.jpg,NonAnimall,Head,4,29,NonAnimall,5,0.778411799999958,0.893451000000141,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N168078.jpg,Animall,CloseBody,4,30,Animall,5,0.688572699999895,0.803687699999955,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N268045.jpg,Animall,MediumBody,4,31,Animall,5,0.894286599999987,1.00933299999997,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N49021.jpg,Animall,CloseBody,4,32,Animall,4,0.667859299999918,0.782844999999952,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N130009.jpg,Animall,FarBody,4,33,Animall,5,0.766708599999902,0.881590799999913,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N109005.jpg,Animall,CloseBody,4,34,Animall,5,0.60426039999993,0.719758299999967,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N77005.jpg,Animall,FarBody,4,35,Animall,5,0.579037599999992,0.694126600000118,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj390.jpg,NonAnimall,Head,4,36,NonAnimall,4,0.826982499999986,0.941971999999851,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art1528.jpg,NonAnimall,MediumBody,4,37,Animall,5,0.70863959999997,0.823636500000021,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn36.jpg,NonAnimall,Head,4,38,Animall,5,0.563716099999965,0.679518200000075,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A277094.jpg,NonAnimall,FarBody,4,39,NonAnimall,5,1.05777890000013,1.17294390000006,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N802037.jpg,Animall,Head,4,40,Animall,5,0.773803399999906,0.888671799999884,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_gre329.jpg,NonAnimall,MediumBody,4,41,Animall,3,1.17197239999996,1.28684930000009,0
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N197092.jpg,Animall,MediumBody,4,42,Animall,5,0.501281300000073,0.616878999999926,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A683031.jpg,NonAnimall,FarBody,4,43,NonAnimall,5,1.15118719999987,1.26706130000002,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_archi303.jpg,NonAnimall,MediumBody,4,44,Animall,5,0.976992099999961,1.0918544000001,0
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N168014.jpg,Animall,MediumBody,4,45,Animall,5,0.67924660000017,0.794250599999941,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj88.jpg,NonAnimall,Head,4,46,NonAnimall,3,0.905274299999974,1.02054309999994,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247049.jpg,Animall,Head,4,47,Animall,5,0.513366799999858,0.62849499999993,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_urb306.jpg,NonAnimall,FarBody,4,48,NonAnimall,2,1.73471530000006,1.84961840000005,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N123059.jpg,Animall,CloseBody,4,49,Animall,5,1.01432080000018,1.12931370000001,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247010.jpg,Animall,Head,4,50,Animall,5,1.25500929999998,1.37003679999998,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N42093.jpg,Animall,FarBody,4,51,Animall,2,1.47183719999998,1.58710919999999,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N77077.jpg,Animall,FarBody,4,52,Animall,4,0.961797899999965,1.07676730000003,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N77036.jpg,Animall,CloseBody,4,53,Animall,4,0.652332500000057,0.768681700000116,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1256.jpg,NonAnimall,CloseBody,4,54,Animall,5,1.4122711,1.52729199999999,0
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N70040.jpg,Animall,FarBody,4,55,Animall,5,0.567818299999999,0.682856399999991,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj25.jpg,NonAnimall,Head,4,56,Animall,3,0.871413600000096,0.986391299999923,0
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247033.jpg,Animall,Head,4,57,Animall,5,0.871433300000035,0.986585399999967,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1067.jpg,NonAnimall,CloseBody,4,58,NonAnimall,3,1.17755299999999,1.29247739999983,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N105045.jpg,Animall,FarBody,4,59,Animall,5,0.915623799999821,1.03037560000007,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N815032.jpg,Animall,Head,4,60,Animall,5,0.616331199999877,0.731505299999981,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N160056.jpg,Animall,Head,4,61,Animall,5,0.578110799999877,0.693419100000028,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N173002.jpg,Animall,MediumBody,4,62,Animall,5,0.694397299999991,0.809214399999973,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N77034.jpg,Animall,FarBody,4,63,Animall,5,0.639582000000019,0.754600299999993,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj433.jpg,NonAnimall,Head,4,64,Animall,5,0.700251600000001,0.815234799999871,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj144.jpg,NonAnimall,Head,4,65,Animall,3,1.14924410000003,1.26422539999999,0
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N408065.jpg,Animall,Head,4,66,Animall,2,1.77398549999998,1.88889270000004,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_urb214.jpg,NonAnimall,MediumBody,4,67,NonAnimall,4,1.22389539999995,1.33888109999998,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N828047.jpg,Animall,FarBody,4,68,Animall,5,0.97608809999997,1.09105379999983,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_street63.jpg,NonAnimall,FarBody,4,69,Animall,5,0.518769699999893,0.635259799999858,0
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247096.jpg,Animall,Head,4,70,Animall,5,0.62962460000017,0.74437069999999,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N289045.jpg,Animall,MediumBody,4,71,Animall,5,0.655484300000126,0.770435299999917,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N43043.jpg,Animall,FarBody,4,72,Animall,5,0.921363400000018,1.03639750000002,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N43063.jpg,Animall,FarBody,4,73,Animall,5,0.595730599999797,0.710763699999916,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N105002.jpg,Animall,FarBody,4,74,Animall,5,1.06449510000016,1.17948079999996,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_archi233.jpg,NonAnimall,MediumBody,4,75,NonAnimall,4,0.938215799999853,1.05321160000017,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N112063.jpg,Animall,CloseBody,4,76,Animall,5,0.634913300000107,0.751465099999905,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art1665.jpg,NonAnimall,MediumBody,4,77,NonAnimall,3,1.05933260000006,1.17431460000012,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N130054.jpg,Animall,FarBody,4,78,Animall,5,0.616690199999994,0.731855799999948,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_arnat64.jpg,NonAnimall,FarBody,4,79,Animall,5,0.596780999999964,0.711935099999891,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art679.jpg,NonAnimall,CloseBody,4,80,NonAnimall,2,1.23787189999985,1.35283549999986,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj91.jpg,NonAnimall,Head,4,81,NonAnimall,4,1.34525719999988,1.46011130000011,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_int211.jpg,NonAnimall,CloseBody,4,82,NonAnimall,4,0.91609399999993,1.0311564000001,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj74.jpg,NonAnimall,Head,4,83,NonAnimall,4,1.35522040000001,1.47024699999997,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_hexp5.jpg,NonAnimall,MediumBody,4,84,NonAnimall,3,0.948719499999925,1.06381299999998,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N109034.jpg,Animall,MediumBody,4,85,Animall,2,1.24486270000011,1.35995720000005,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N168008.jpg,Animall,FarBody,4,86,Animall,4,0.75386299999991,0.868780199999946,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N110047.jpg,Animall,MediumBody,4,87,Animall,5,0.651655599999913,0.766638799999782,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N77072.jpg,Animall,FarBody,4,88,Animall,5,0.581094200000052,0.695979900000111,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N268024.jpg,Animall,MediumBody,4,89,Animall,5,0.530886199999941,0.645780800000011,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N106023.jpg,Animall,FarBody,4,90,Animall,5,0.527341999999862,0.642487200000005,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N136096.jpg,Animall,MediumBody,4,91,Animall,5,0.46235159999992,0.577248600000075,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art1680.jpg,NonAnimall,MediumBody,4,92,NonAnimall,2,1.1818968,1.29689550000012,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_int767.jpg,NonAnimall,CloseBody,4,93,Animall,4,0.948996800000032,1.06400619999999,0
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N109070.jpg,Animall,MediumBody,4,94,Animall,5,0.765053200000011,0.880154100000027,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N103058.jpg,Animall,FarBody,4,95,Animall,5,0.796433799999932,0.911505399999896,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art358.jpg,NonAnimall,FarBody,4,96,NonAnimall,3,1.26565289999985,1.38060710000013,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N173035.jpg,Animall,MediumBody,4,97,Animall,4,0.842306999999892,0.957085899999811,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj205.jpg,NonAnimall,Head,4,98,Animall,5,0.818164499999966,0.93421259999991,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1193.jpg,NonAnimall,CloseBody,4,99,NonAnimall,3,0.888551700000107,1.00343530000009,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N112087.jpg,Animall,CloseBody,4,100,Animall,5,0.807784100000163,0.922655999999961,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N123057.jpg,Animall,MediumBody,4,101,Animall,5,0.693060800000012,0.808027600000059,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N136011.jpg,Animall,Head,4,102,Animall,5,0.57885680000004,0.693804100000079,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N43032.jpg,Animall,FarBody,4,103,Animall,1,1.15022339999996,1.26501280000002,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj111.jpg,NonAnimall,Head,4,104,Animall,5,0.722975199999837,0.837898300000006,0
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247007.jpg,Animall,Head,4,105,Animall,5,0.793907300000001,0.909054499999911,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_city83.jpg,NonAnimall,FarBody,4,106,NonAnimall,3,0.871808300000112,0.986839200000077,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N130046.jpg,Animall,FarBody,4,107,Animall,5,0.57429419999994,0.689262300000109,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N77073.jpg,Animall,FarBody,4,108,Animall,3,0.85693480000009,0.971867599999996,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N16060.jpg,Animall,FarBody,4,109,Animall,5,1.08840860000009,1.20345899999984,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art772.jpg,NonAnimall,FarBody,4,110,NonAnimall,3,1.04407679999986,1.15901359999998,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N828028.jpg,Animall,FarBody,4,111,Animall,5,0.717113099999779,0.832125299999916,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art1317.jpg,NonAnimall,FarBody,4,112,NonAnimall,5,1.20139019999988,1.31763420000016,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N253003.jpg,Animall,MediumBody,4,113,Animall,5,0.632925000000114,0.74797639999997,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N110090.jpg,Animall,CloseBody,4,114,Animall,5,0.787822799999958,0.903052600000137,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art32.jpg,NonAnimall,FarBody,4,115,NonAnimall,5,1.69199909999998,1.80700709999996,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N326099.jpg,Animall,MediumBody,4,116,Animall,5,0.817820600000005,0.934419599999956,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A805045.jpg,NonAnimall,FarBody,4,117,NonAnimall,5,0.816116699999839,0.93097849999981,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art1684.jpg,NonAnimall,FarBody,4,118,NonAnimall,2,0.993330900000046,1.10832789999995,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_art462.jpg,NonAnimall,FarBody,4,119,NonAnimall,4,0.722026700000015,0.837001799999825,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1168.jpg,NonAnimall,CloseBody,4,120,Animall,3,1.45512469999994,1.57013519999987,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_gre607.jpg,NonAnimall,CloseBody,5,1,NonAnimall,2,1.14225529999999,1.25748399999998,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_room421.jpg,NonAnimall,Head,5,2,NonAnimall,4,0.816468099999838,0.931362499999977,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art673.jpg,NonAnimall,CloseBody,5,3,NonAnimall,4,0.749493799999982,0.864538000000039,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N42028.jpg,Animall,CloseBody,5,4,Animall,5,1.15017079999984,1.26518220000003,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N173071.jpg,Animall,CloseBody,5,5,Animall,5,0.725592499999948,0.840558200000032,1
C:\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N106043.jpg,Animall,FarBody,5,6,Animall,5,1.1571563,1.27223509999999,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1157.jpg,NonAnimall,CloseBody,5,7,NonAnimall,4,1.07749219999982,1.19246589999989,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130045.jpg,Animall,MediumBody,5,8,Animall,5,0.761297800000193,0.876449499999808,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj348.jpg,NonAnimall,Head,5,9,Animall,5,1.17027670000016,1.2853947000001,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj450.jpg,NonAnimall,Head,5,10,Animall,5,1.19702959999995,1.3119114000001,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj454.jpg,NonAnimall,Head,5,11,Animall,2,1.37889079999991,1.49386079999999,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_sclos4.jpg,NonAnimall,FarBody,5,12,Animall,5,0.733176299999968,0.848018300000149,0
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_room451.jpg,NonAnimall,CloseBody,5,13,NonAnimall,5,1.1515824999999,1.26717329999997,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art1079.jpg,NonAnimall,CloseBody,5,14,NonAnimall,4,0.972574799999848,1.08803949999992,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A463036.jpg,NonAnimall,FarBody,5,15,NonAnimall,5,0.939394499999935,1.05417030000012,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N574077.jpg,Animall,MediumBody,5,16,Animall,5,0.733325600000171,0.848381899999822,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_obj94.jpg,NonAnimall,Head,5,17,NonAnimall,5,1.13157030000002,1.2464229999996,1
C:\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N427028.jpg,Animall,Head,5,18,Animall,5,0.65318840000009,0.768375200000264,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N289038.jpg,Animall,MediumBody,5,19,Animall,5,0.504940299999816,0.620084499999848,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art685.jpg,NonAnimall,CloseBody,5,20,NonAnimall,3,1.06758089999994,1.18255630000021,1
C:\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_art438.jpg,NonAnimall,MediumBody,5,21,Animall,5,0.736650700000155,0.852269700000306,0
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N123094.jpg,Animall,CloseBody,5,22,Animall,5,0.510359400000198,0.62523100000044,1
C:\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N77058.jpg,Animall,CloseBody,5,23,Animall,5,0.538930699999582,0.653982199999973,1
C:\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N136059.jpg,Animall,MediumBody,5,24,Animall,5,1.06098559999964,1.17599040000005,1
